productCode,image,name,category,description,price
776551XDCVM4100,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700243235/776551_XDCVM_4100_001_100_0000_Light.jpg,Organic denim jacket,WOMENS RTW,"Crafted from dark blue organic denim, this women's jacket is further enriched with black enamelled Square G buttons. The House explores new takes on the cult fabric, reinterpreting it with different designs and washing techniques that blur the line between vintage and contemporary.",1850.0
776471Z8BQD4548,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699895360/776471_Z8BQD_4548_001_100_0000_Light.jpg,Oxford cotton dress,WOMENS RTW,"Imbued with an inherent ladylike feel, this dress is crafted from light blue Oxford cotton. Conveying the idea that fashion's old rules should be left behind and pieces should be timeless, classic silhouettes are presented throughout the latest collections and reworked through contemporary details.",2150.0
776464ZAOOU9200,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1716570129/776464_ZAOOU_9200_001_100_0000_Light.jpg,Wool tweed shorts,WOMENS RTW,"Gucci puts a twist on tweed by innovating the traditional textile with the House's Web design. The new collection's tweed blazers and skirts, which can be worn separately or as a suit, exude colorful style. This pair of shorts in ivory wool tweed is elevated by a braided ribbon trim, while a self-covered button with an Interlocking G detail adds a subtle logo feel.",920.0
776313ZHW515981,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1702541719/776313_ZHW51_5981_001_100_1000_Light.jpg,Wool pant with Gucci Horsebit label,WOMENS RTW,"The Cruise 2024 collection features a wide range of pant suits in houndstooth, Prince of Wales, and classic menswear patterns. Worn separately or as an ensemble, blazers, pants, and skirts form an essential part of the transitional season wardrobe. These elegant pants are presented in a light pink wool and enriched with a Gucci Horsebit label.",920.0
776310ZAPW36535,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1695831394/776310_ZAPW3_6535_001_100_0000_Light.jpg,Tweed jacket with Round Interlocking G,WOMENS RTW,"Gucci puts a twist on tweed by innovating the traditional textile with the House's Web design. The new collection's tweed blazers and skirts, which can be worn separately or as a suit, exude colorful style. This bold jacket is presented in a red retro tweed and defined by a braided ribbon trim. A Round Interlocking G embroidered patch adds the finishing touch.",2500.0
775883XKDWS4447,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1704906101/775883_XKDWS_4447_001_100_0000_Light.jpg,Wool cashmere sweater with embroidery,WOMENS RTW,"The season's sleek silhouette draws inspirations from the 1990s, with slim-fitting tops and slightly low-slung bottoms. Fine, lightweight knitwear tops fit like second skin, while skirts and pants are worn with relaxed elegance. This elevated sweater is presented in blue wool cashmere and defined by a Interlocking G embroidery.",920.0
774910Z9AAT2184,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1703835037/774910_Z9AAT_2184_001_100_0000_Light.jpg,GG cotton canvas puffer vest,WOMENS RTW,"Paying tribute to both the past and present, this puffer vest is crafted from GG cotton canvas, a historic interpretation of the House's logo. An oval leather tag with the Interlocking G completes the design with a retro feel.",1850.0
774871Z9AAR9027,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1703835033/774871_Z9AAR_9027_001_100_0000_Light.jpg,GG cotton canvas puffer jacket,WOMENS RTW,"For the outerwear range, shearling is developed in iconic patterns as well as in refined materials, while padded jackets are elevated through emblematic House codes. In a continuation of the theme, this padded puffer is defined by an oval leather tag with Interlocking G.",2600.0
7748363G0019288,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1692686797/774836_3G001_9288_001_100_0000_Light.jpg,Gucci pop print silk carré,WOMENS SILK ACC,"Well-known symbols of the House constantly evolve to tell a unique narrative. An essential storytelling element of the Cruise 2024 collection, the Gucci letters are presented here in a pop print, defining this silk carré.",390.0
774516ZAPA41074,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1719818103/774516_ZAPA4_1074_001_100_0000_Light.jpg,GG tweed skirt,WOMENS RTW,"Gucci puts a twist on tweed by innovating the traditional textile with the House's Web design. The new collection's tweed blazers and skirts, which can be worn separately or as a suit, exude colorful style. Presented in dark grey and grey tonal GG tweed, this fitted mini skirt is enriched with a braided ribbon trim and self-covered button featuring the Interlocking G.",920.0
774183FAC5Y8657,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1707845463/774183_FAC5Y_8657_001_100_0000_Light.jpg,Large tote bag with Gucci embroidery,MENS BAGS,"Inspired by the summer spirit and beach clubs on the Italian coast, this item is part of Gucci Lido. Ideal for travels and other occasions, the House's iteration of the popular lightweight material, canvas, is presented on totes, clutches, and bucket bags in every size. The 'Gucci' logo defines the front of this variation in striped jute as an embroidered detail.",1750.0
773970JAAFS8048,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1690877881/773970_JAAFS_8048_001_100_0000_Light.jpg,Keychain with Gucci script,WOMENS SMLG,A gold-toned metal keychain representing the Gucci script detail is introduced within the new collection. The accessory is completed by a leather string that adds a precious element to the design.,310.0
773717ZAPLP3559,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1696956330/773717_ZAPLP_3559_001_100_0000_Light.jpg,Paisley print silk robe,WOMENS RTW,"From horses and medallions to the Gucci script, all-over prints on lightweight blouses, dresses, pajamas, and signature pieces emphasize visual contrast. This silk robe features an allover paisley print in purple and mint green.",2150.0
773568XKDUV2602,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1702371676/773568_XKDUV_2602_001_100_0000_Light.jpg,Fine cashmere top,WOMENS RTW,Earthy tones and muted shades of beige mix with vibrant touches of color to anticipate the arrival of a new season. This sophisticated sleeveless top is made from fine cashmere enriched with a Gucci embroidered label on the back.,1250.0
773559XKDUV1165,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700157665/773559_XKDUV_1165_001_100_0000_Light.jpg,Fine cashmere cardigan,WOMENS RTW,"The cardigan takes centre stage as an essential piece in the Cruise 2024 collection. With a long and relaxed silhouette, it complements a range of pieces from dresses to jeans. Part of the selection, this fine cashmere cardigan is presented in dark grey and features two pockets on the front.",1850.0
773427DTDHT5729,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1697733957/773427_DTDHT_5729_001_080_0000_Light.jpg,GG Marmont wallet,WOMENS SMLG,"The Double G hardware appears in petite dimensions on this GG Marmont wallet as a subtle logo. Classic colors add an iconic touch to signature leathergood pieces, like this one in dusty pink matelassé chevron leather.",465.0
773399XKDUT1043,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1696581090/773399_XKDUT_1043_001_100_0000_Light.jpg,Cashmere sweater with Interlocking G,WOMENS RTW,"The season's sleek silhouette draws inspirations from the 1990s, with slim-fitting tops and slightly low-slung bottoms. Fine, lightweight knitwear tops fit like second skin, while skirts and pants are worn with relaxed elegance. Here, a fitted silhouette is presented in black fine cashmere and enriched with Interlocking G diagonal stripe with crystals appliqué.",1850.0
773397XKDUT2184,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700243183/773397_XKDUT_2184_001_100_0000_Light.jpg,Cashmere top with Interlocking G,WOMENS RTW,Earthy tones and muted shades of beige mix with vibrant touches of color to anticipate the arrival of a new season. This sophisticated sleeveless top is made from fine cashmere enriched with Interlocking G diagonal stripes with crystals appliqué.,1700.0
773367XKDUT1056,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700157661/773367_XKDUT_1056_001_100_0000_Light.jpg,Cashmere cardigan with Interlocking G,WOMENS RTW,"The cardigan takes centre stage as an essential piece in the Cruise 2024 collection. Here, a fitted silhouette is presented in grey fine cashmere and enriched with Interlocking G diagonal stripe with crystals appliqué.",2600.0
773028XJF7R9280,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1702657850/773028_XJF7R_9280_001_100_0000_Light.jpg,Fleece wool zip jacket with Web,WOMENS RTW,"A relaxed attitude speaks volume as casual pieces become indispensable. Sweatshirts, hoodies, and t-shirts with drop shoulders, cropped lengths, and generous fits are adorned with signature embellishments. This zip jacket is presented in fleece wool and GG nylon jacquard, further enriched with a blue and red Web stripe.",2900.0
773015XJF7L9799,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699983982/773015_XJF7L_9799_001_100_0000_Light.jpg,Technical jersey jogging pant,WOMENS RTW,"A relaxed attitude speaks volume as casual pieces become indispensable. Sweatshirts, hoodies, and t-shirts with drop shoulders, cropped lengths, and generous fits are adorned with signature embellishments. Presented in off white technical jersey, these jogging pants are defined by a blue and red Web and further embellished with a Interlocking G embroidery on the front.",1000.0
773012XJF7L9799,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1700157653/773012_XJF7L_9799_001_100_0000_Light.jpg,Technical jersey zip jacket with Web,WOMENS RTW,"Welcoming warmer days, the women's Cruise 2024 collection presents sportier pieces with vibrant prints. The Web continues to lend an archival touch, while logo details take on bold modernity. Part of the selection, this technical jersey zip jacket is presented in off white and features the Interlocking G embroidery, a subtle nod the House heritage.",1400.0
772886XKB3V1124,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1699552898/772886_XKB3V_1124_001_100_0000_Light.jpg,GG knit wool cardigan,WOMENS RTW,"A colorful interpretation of the signature GG motif defines this light grey wool cardigan. The historic monogram—a nod to the House's Founder Guccio Gucci, appears here in pink, adding chromatic contrast to the vibrant design.",1200.0
772792AAC1Q5820,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1695139338/772792_AAC1Q_5820_001_080_0000_Light.jpg,GG card case,WOMENS SMLG,"The initials of Founder Guccio Gucci continue to decorate leather accessories, connecting smaller contemporary pieces to Gucci's heritage. Here the emblematic GG motif plays on texture and a shiny finish to define this card case in a delicate rose beige.",260.0
772778AABXM2535,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708363914/772778_AABXM_2535_001_060_0000_Light.jpg,Double G super mini bag with bamboo,WOMENS SMLG,"Paying homage to a material at the heart of Gucci’s heritage, this super mini bag features a bamboo zip closure. Crafted from cuir leather, the accessory is completed by a gold-toned Double G monogram hardware matching with a tonal chain shoulder strap.",1020.0
772778AABXM1000,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1708363909/772778_AABXM_1000_001_060_0000_Light.jpg,Double G super mini bag with bamboo,WOMENS SMLG,"Paying homage to a material at the heart of Gucci’s heritage, this super mini bag features a bamboo zip closure. Crafted from black leather, the accessory is completed by a gold-toned Double G monogram hardware matching with a tonal chain shoulder strap.",1020.0
772759CAO0G1440,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1696002396/772759_CAO0G_1440_001_066_0000_Light.jpg,GG Marmont super mini shoulder bag,WOMENS SMLG,"The GG Marmont collection is defined by the emblematic Double G gold-toned hardware, a contemporary take on a Gucci archival motif. This grey leather super mini bag with a chain strap and zip closure reveals two card slots inside for effortless organization.",700.0
7726510YAUN9043,https://media.gucci.com/style/DarkGray_Center_0_0_2400x2400/1696608127/772651_0YAUN_9043_001_100_0000_Light.jpg,GG Marmont thin belt with crystals,WOMENS BELTS,Materials and motifs are mixed together to create unique iterations of signature styles. The House's emblematic monogram buckle is set with crystals on this white leather belt.,550.0
